arena,year,text
IPCC,2013,Dominique Raynaud
IPCC,2013,Peter J. Rayner
IPCC,2013,Chris Reason
IPCC,2013,Jiawen Ren
IPCC,2013,James A. Renwick
IPCC,2013,Monika Rhein
IPCC,2013,Eric Rignot
IPCC,2013,Stephen Rintoul
IPCC,2013,Alan Robock
IPCC,2013,Christian Rodenbeck
IPCC,2013,Dean Roemmich
IPCC,2013,Maisa Rojas
IPCC,2013,Leon D. Rotstayn
IPCC,2013,Markku Rummukainen
IPCC,2013,Matilde Rusticucci
IPCC,2013,Christopher Sabine
IPCC,2013,Abdoulaye Sarr
IPCC,2013,Nathaniel L. Bindoff
IPCC,2013,Nathaniel L. Bindoff
IPCC,2013,Nathaniel L. Bindoff
IPCC,2013,S. K. Satheesh
IPCC,2013,Christoph Schar
IPCC,2013,Hauke Schmidt
IPCC,2013,Michael Schulz
IPCC,2013,Cecilia M. Bitz
IPCC,2013,Rachid Sebbari
IPCC,2013,Xuemei Shao
IPCC,2013,Theodore G. Shepherd
IPCC,2013,Steven Sherwood
IPCC,2013,Drew Shindell
IPCC,2013,Keith P. Shine
IPCC,2013,Mxolisi Shongwe
IPCC,2013,Andrew G. Slater
IPCC,2013,Andrew G. Slater
IPCC,2013,Doug M. Smith
IPCC,2013,Doug M. Smith
IPCC,2013,Sharon Smith
IPCC,2013,Brian Soden
IPCC,2013,Olga Solomina
IPCC,2013,George J. Boer
IPCC,2013,Detlef Stammer
IPCC,2013,Koni Steffen
IPCC,2013,Graeme Stephens
IPCC,2013,David B. Stephenson
IPCC,2013,David B. Stephenson
IPCC,2013,David B. Stephenson
IPCC,2013,Bjorn Stevens
IPCC,2013,David S. Stevenson
IPCC,2013,David S. Stevenson
IPCC,2013,Peter A. Stott
IPCC,2013,Peter A. Stott
IPCC,2013,Peter A. Stott
IPCC,2013,Roxana Bojariu
IPCC,2013,Claudia Stubenrauch
IPCC,2013,Robert F. Adler
IPCC,2013,Rowan Sutton
IPCC,2013,Toshihiko Takemura
IPCC,2013,Lynne D. Talley
IPCC,2013,Gordon B. Bonan
IPCC,2013,Fredolin Tangang
IPCC,2013,Pieter Tans
IPCC,2013,Karl E. Taylor
IPCC,2013,Claudia Tebaldi
IPCC,2013,Simon Tett
IPCC,2013,Peter Thorne
IPCC,2013,Peter Thornton
IPCC,2013,Axel Timmermann
IPCC,2013,Kevin E. Trenberth
IPCC,2013,Kevin E. Trenberth
IPCC,2013,Laurent Bopp
IPCC,2013,Alakkat S. Unnikrishnan
IPCC,2013,Roderik Van de Wal
IPCC,2013,Twan van Noije
IPCC,2013,Geert Jan van Oldenborgh
IPCC,2013,Geert Jan van Oldenborgh
IPCC,2013,Geert Jan van Oldenborgh
IPCC,2013,David Vaughan
IPCC,2013,Robert Vautard
IPCC,2013,Gabriel Vecchi
IPCC,2013,Timo Vesala
IPCC,2013,Olivier Boucher
IPCC,2013,Pedro Viterbo
IPCC,2013,Peter Wadhams
IPCC,2013,Fan Wang
IPCC,2013,Huijun Wang
IPCC,2013,Heinz Wanner
IPCC,2013,Jason E. Box
IPCC,2013,Ian G. Watterson
IPCC,2013,Andrew J. Weaver
IPCC,2013,Michael Wehner
IPCC,2013,Martin Wild
IPCC,2013,Pascale Braconnot
IPCC,2013,Jan-Gunnar Winther
IPCC,2013,Philip Woodworth
IPCC,2013,David Wratt
IPCC,2013,Donald J. Wuebbles
IPCC,2013,Cunde Xiao
IPCC,2013,Shang-Ping Xie
IPCC,2013,Tetsuzo Yasunari
IPCC,2013,Panmao Zhai
IPCC,2013,Hua Zhang
IPCC,2013,Tingjun Zhang
IPCC,2013,Xiaoye Zhang
IPCC,2013,Xuebin Zhang
IPCC,2013,Zong-Ci Zhao
IPCC,2013,Francois-Marie Breon
IPCC,2013,Tianjun Zhou
IPCC,2013,Christopher Bretherton
IPCC,2013,Francis W. Zwiers
IPCC,2013,David H. Bromwich
IPCC,2013,David H. Bromwich
IPCC,2013,Stefan Broennimann
IPCC,2013,Victor Brovkin
IPCC,2013,Won-Tae Kwon
IPCC,2013,Jose Marengo
IPCC,2013,Borgar Aamaas
IPCC,2013,Lubi Abraham
IPCC,2013,Anders Ahlstrom
IPCC,2013,Magne Aldrin
IPCC,2013,Richard Allan
IPCC,2013,Robert Allan
IPCC,2013,Ian Allison
IPCC,2013,Tercio Ambrizzi
IPCC,2013,Alessandro Anav
IPCC,2013,Alessandro Anav
IPCC,2013,Kevin Anchukaitis
IPCC,2013,Bruce Anderson
IPCC,2013,Oliver David Andrews
IPCC,2013,Timothy Andrews
IPCC,2013,Timothy Andrews
IPCC,2013,Michio Aoyama
IPCC,2013,Osamu Arakawa
IPCC,2013,David Archer
IPCC,2013,Anthony Arendt
IPCC,2013,Vivek Arora
IPCC,2013,Raymond Arritt
IPCC,2013,Johanna Baehr
IPCC,2013,David Bahr
IPCC,2013,David Bahr
IPCC,2013,Govindasamy Bala
IPCC,2013,Molly Baringer
IPCC,2013,Matthew Barlow
IPCC,2013,David Barriopedro
IPCC,2013,Patrick J. Bartlein
IPCC,2013,Nicholas R. Bates
IPCC,2013,Nicolas Bellouin
IPCC,2013,Angela Benedetti
IPCC,2013,Gerardo Benito
IPCC,2013,Urs Beyerle
IPCC,2013,Michela Biasutti
IPCC,2013,S̩bastien Biner
IPCC,2013,Donald R. Blake
IPCC,2013,Alejandro Bodas-Salcedo
IPCC,2013,Sandrine Bony
IPCC,2013,Sandrine Bony
IPCC,2013,Ben Booth
IPCC,2013,Alberto Vieira Borges
IPCC,2013,Olivier Boucher
IPCC,2013,Olivier Boucher
IPCC,2013,Philippe Bousquet
IPCC,2013,Lex Bouwman
IPCC,2013,Timothy Boyer
IPCC,2013,Pascale Braconnot
IPCC,2013,Achim Brauer
IPCC,2013,Harold Brooks
IPCC,2013,Victor Brovkin
IPCC,2013,Josephine Brown
IPCC,2013,Ross Brown
IPCC,2013,Oliver Browne
IPCC,2013,Oliver Browne
IPCC,2013,Lori M. Bruhwiler
IPCC,2013,Claire Brutel-Vuilmet
IPCC,2013,Robert Byrne
IPCC,2013,Wenju Cai
IPCC,2013,Kenneth Caldeira
IPCC,2013,Kenneth Caldeira
IPCC,2013,Philip Cameron-Smith
IPCC,2013,Mark Cane
IPCC,2013,Long Cao
IPCC,2013,Mark Carson
IPCC,2013,Leila V. Carvalho
IPCC,2013,Jennifer Catto
IPCC,2013,Robin Chadwick
IPCC,2013,Don Chambers
IPCC,2013,Ping Chang
IPCC,2013,Ping Chang
IPCC,2013,Ping Chang
IPCC,2013,Jerome Chappellaz
IPCC,2013,Frederic Chevallier
IPCC,2013,Yoshimitsu Chikamoto
IPCC,2013,Jung Choi
IPCC,2013,Nikolaos Christidis
IPCC,2013,Peter Clark
IPCC,2013,Cory Cleveland
IPCC,2013,Olivia Clifton
IPCC,2013,J. Graham Cogley
IPCC,2013,Edward Cook
IPCC,2013,Kerry H. Cook
IPCC,2013,Sarah Cooley
IPCC,2013,Owen Cooper
IPCC,2013,Susanna Corti
IPCC,2013,Thomas Crowley
IPCC,2013,In̩s Camilloni
IPCC,2013,Stuart Cunningham
IPCC,2013,Aiguo Dai
IPCC,2013,Aiguo Dai
IPCC,2013,Stig B. Dalsoren
IPCC,2013,John Daniel
IPCC,2013,Robert E. Davis
IPCC,2013,Sean M. Davis
IPCC,2013,Katharine Davis Reich
IPCC,2013,Patrick de Deckker
IPCC,2013,Belen Rodriguez de Fonseca
IPCC,2013,Viviane Vasconcellos de Menezes
IPCC,2013,Anne de Vernal
IPCC,2013,Anthony Del Genio
IPCC,2013,Thierry Delcroix
IPCC,2013,Barbara Delmonte
IPCC,2013,Timothy DelSole
IPCC,2013,Frank Dentener
IPCC,2013,Clara Deser
IPCC,2013,Clara Deser
IPCC,2013,Pedro DiNezio
IPCC,2013,Francisco Doblas-Reyes
IPCC,2013,Trond Dokken
IPCC,2013,Catia M. Domingues
IPCC,2013,Catia M. Domingues
IPCC,2013,Markus G. Donat
IPCC,2013,Scott C. Doney
IPCC,2013,Scott C. Doney
IPCC,2013,John Dore
IPCC,2013,Harry J. Dowsett
IPCC,2013,Paul Durack
IPCC,2013,Paul Durack
IPCC,2013,Paul Durack
IPCC,2013,Paul Durack
IPCC,2013,Michael Eby
IPCC,2013,Michael Eby
IPCC,2013,R. Lawrence Edwards
IPCC,2013,Alexey Eliseev
IPCC,2013,Kerry Emanuel
IPCC,2013,Kerry Emanuel
IPCC,2013,Hirokazu Endo
IPCC,2013,David B. Enfield
IPCC,2013,Jan Willem Erisman
IPCC,2013,Eugenie S. Euskirchen
IPCC,2013,Amato Evan
IPCC,2013,Maria Cristina Facchini
IPCC,2013,John Fasullo
IPCC,2013,Edmo Campos
IPCC,2013,Graham Feingold
IPCC,2013,Xavier Fettweis
IPCC,2013,Thierry Fichefet
IPCC,2013,Thierry Fichefet
IPCC,2013,Rana Fine
IPCC,2013,Vitali Fioletov
IPCC,2013,Erich M. Fischer
IPCC,2013,Erich M. Fischer
IPCC,2013,Hubertus Fischer
IPCC,2013,Mark Flanner
IPCC,2013,Dominik Fleitmann
IPCC,2013,Chris Forest
IPCC,2013,Chris Forest
IPCC,2013,Piers Forster
IPCC,2013,Piers Forster
IPCC,2013,Piers Forster
IPCC,2013,Piers Forster
IPCC,2013,Gavin Foster
IPCC,2013,David Frame
IPCC,2013,Pierre Friedlingstein
IPCC,2013,Claus Frohlich
IPCC,2013,John Fyfe
IPCC,2013,Josep Canadell
IPCC,2013,Javier Garcia-Serrano
IPCC,2013,Alex Gardner
IPCC,2013,Alex Gardner
IPCC,2013,Lydia Gates
IPCC,2013,Emiloa Gbobaniyi
IPCC,2013,Roland Gehrels
IPCC,2013,Sebastian Gerland
IPCC,2013,Steven Ghan
IPCC,2013,Alessandra Giannini
IPCC,2013,Rianne Giesen
IPCC,2013,Paul Ginoux
IPCC,2013,Peter Gleckler
IPCC,2013,Kees Klein Goldewijk
IPCC,2013,Peter Good
IPCC,2013,Peter Good
IPCC,2013,Simon Good
IPCC,2013,Clare Goodess
IPCC,2013,Hugues Goosse
IPCC,2013,Hugues Goosse
IPCC,2013,Aline Govin
IPCC,2013,Claire Granier
IPCC,2013,Claire Granier
IPCC,2013,Rune Grand Graverson
IPCC,2013,Lesley Gray
IPCC,2013,Lesley Gray
IPCC,2013,Ralf Greve
IPCC,2013,Stephen Griffies
IPCC,2013,Stephen Griffies
IPCC,2013,Nicolas Gruber
IPCC,2013,Nicolas Gruber
IPCC,2013,Stephan Gruber
IPCC,2013,Virginie Guemas
IPCC,2013,Kevin Gurney
IPCC,2013,Christian Haas
IPCC,2013,Jon Ove Hagen
IPCC,2013,Joanna Haigh
IPCC,2013,Leopold Haimberger
IPCC,2013,Alex Hall
IPCC,2013,Edward Hanna
IPCC,2013,Julia Hargreaves
IPCC,2013,Annamalai Hariharasubramanian
IPCC,2013,Sandy Harrison
IPCC,2013,Ed Hawkins
IPCC,2013,Alan Haywood
IPCC,2013,Isaac Held
IPCC,2013,Mark Hemer
IPCC,2013,Mark Hemer
IPCC,2013,Paul J. Hezel
IPCC,2013,Shu-Peng Ho
IPCC,2013,Regine Hock
IPCC,2013,Regine Hock
IPCC,2013,Oivind Hodnebrog
IPCC,2013,Simon J. Holgate
IPCC,2013,David Holland
IPCC,2013,Greg Holland
IPCC,2013,Christopher Hollis
IPCC,2013,Christopher Holmes
IPCC,2013,Corinna Hoose
IPCC,2013,Brett Hopwood
IPCC,2013,Ben Horton
IPCC,2013,Richard A. Houghton
IPCC,2013,Sander Houweling
IPCC,2013,Ping Huang
IPCC,2013,Markus Huber
IPCC,2013,Elizabeth Hunke
IPCC,2013,John Hunter
IPCC,2013,Stephen Hunter
IPCC,2013,George Hurtt
IPCC,2013,Matthias Huss
IPCC,2013,Philippe Huybrechts
IPCC,2013,Philippe Huybrechts
IPCC,2013,David Hydes
IPCC,2013,Tatiana Ilyina
IPCC,2013,Johnna Infanti
IPCC,2013,William Ingram
IPCC,2013,Masayoshi Ishii
IPCC,2013,Masayoshi Ishii
IPCC,2013,Detelina Ivanova
IPCC,2013,Daniel Jacob
IPCC,2013,Stanley Jacobs
IPCC,2013,Andrew D. Jacobson
IPCC,2013,Atul Jain
IPCC,2013,Emily Janssen
IPCC,2013,Jasmin John
IPCC,2013,Gregory Johnson
IPCC,2013,Gregory Johnson
IPCC,2013,Fortunat Joos
IPCC,2013,Manoj Joshi
IPCC,2013,Ian Joughin
IPCC,2013,Masa Kageyama
IPCC,2013,Torsten Kanzow
IPCC,2013,Jed O. Kaplan
IPCC,2013,Jed O. Kaplan
IPCC,2013,David Karl
IPCC,2013,Ashok Karumuri
IPCC,2013,Georg Kaser
IPCC,2013,Georg Kaser
IPCC,2013,Georg Kaser
IPCC,2013,Frank Kaspar
IPCC,2013,Etsushi Kato
IPCC,2013,Caroline Katsman
IPCC,2013,Jack Katzfey
IPCC,2013,Alexander Kazmin
IPCC,2013,Ralph Keeling
IPCC,2013,John Kennedy
IPCC,2013,Elizabeth Kent
IPCC,2013,Veli-Matti Kerminen
IPCC,2013,Jorge Carrasco
IPCC,2013,Robert Key
IPCC,2013,Samar Khatiwala
IPCC,2013,Samar Khatiwala
IPCC,2013,Stefan Kinne
IPCC,2013,Stefanie Kirschke
IPCC,2013,Erik Kjellstrom
IPCC,2013,Stephen A. Klein
IPCC,2013,Joan Kleypas
IPCC,2013,Zbigniew Klimont
IPCC,2013,Silvia Kloster
IPCC,2013,Jeff Knight
IPCC,2013,Jeff Knight
IPCC,2013,Thomas Knutson
IPCC,2013,Thomas Knutson
IPCC,2013,Thomas Knutson
IPCC,2013,Reto Knutti
IPCC,2013,Reto Knutti
IPCC,2013,Makoto Koike
IPCC,2013,Leonard Konikow
IPCC,2013,Robert Kopp
IPCC,2013,Janina Korper
IPCC,2013,James Kossin
IPCC,2013,James Kossin
IPCC,2013,Charles Koven
IPCC,2013,Ben Kravitz
IPCC,2013,Gerhard Krinner
IPCC,2013,Gerhard Krinner
IPCC,2013,Carolien Kroeze
IPCC,2013,Ashwini Kulkarni
IPCC,2013,Koteswara  Rao Kundeti
IPCC,2013,Yochanan Kushnir
IPCC,2013,Ronald Kwok
IPCC,2013,Benjamin Laken
IPCC,2013,Jean-Francois Lamarque
IPCC,2013,Amaelle Landais
IPCC,2013,Felix Landerer
IPCC,2013,Keith Lassey
IPCC,2013,K. M. Lau
IPCC,2013,Rachel M. Law
IPCC,2013,Anne Le Brocq
IPCC,2013,Matthew Lebsock
IPCC,2013,Kitack Lee
IPCC,2013,Robert W. Lee
IPCC,2013,Tong Lee
IPCC,2013,Jan Lenaerts
IPCC,2013,Geert Lenderink
IPCC,2013,Chris Lennard
IPCC,2013,Andrew Lenton
IPCC,2013,Eric Leuliette
IPCC,2013,Camille Li
IPCC,2013,Hongmei Li
IPCC,2013,Spencer Liddicoat
IPCC,2013,Stefan Ligtenberg
IPCC,2013,Renping Lin
IPCC,2013,Christopher Little
IPCC,2013,Mike Lockwood
IPCC,2013,Norman Loeb
IPCC,2013,Ulrike Lohmann
IPCC,2013,Mark R. Lomas
IPCC,2013,Teresa Losada
IPCC,2013,Fraser Lott
IPCC,2013,Jian Lu
IPCC,2013,Jian Lu
IPCC,2013,Christopher Lucas
IPCC,2013,Wolfgang Lucht
IPCC,2013,Daniel Lunt
IPCC,2013,Iracema Cavalcanti
IPCC,2013,Yiqi Luo
IPCC,2013,Neil Mackellar
IPCC,2013,Victor Magana
IPCC,2013,Irina Mahlstein
IPCC,2013,Natalie Mahowald
IPCC,2013,Natalie Mahowald
IPCC,2013,Natalie Mahowald
IPCC,2013,Takashi Maki
IPCC,2013,Thorsten Markus
IPCC,2013,Gregg Marland
IPCC,2013,Jochem Marotzke
IPCC,2013,Gareth Marshall
IPCC,2013,George Marston
IPCC,2013,Ben Marzeion
IPCC,2013,Ben Marzeion
IPCC,2013,Rob Massom
IPCC,2013,Francois Massonnet
IPCC,2013,H. Damon Matthews
IPCC,2013,H. Damon Matthews
IPCC,2013,H. Damon Matthews
IPCC,2013,Emilio Mayorga
IPCC,2013,Anny Cazenave
IPCC,2013,Shayne McGregor
IPCC,2013,Kathleen McInnes
IPCC,2013,Malte Meinshausen
IPCC,2013,Malte Meinshausen
IPCC,2013,Joe R. Melton
IPCC,2013,Blanca Mendoza
IPCC,2013,Claudio Menendez
IPCC,2013,Melisa Menendez
IPCC,2013,Matthew Menne
IPCC,2013,Christopher Merchant
IPCC,2013,Sebastian H. Mernild
IPCC,2013,Nicolas Metzl
IPCC,2013,Seung-Ki Min
IPCC,2013,Daniel Mitchell
IPCC,2013,Jerry X. Mitrovica
IPCC,2013,Anders Moberg
IPCC,2013,Geir Moholdt
IPCC,2013,Thomas Molg
IPCC,2013,Didier Monselesan
IPCC,2013,Stephen Montzka
IPCC,2013,Simone Morak
IPCC,2013,Calvin Mordy
IPCC,2013,Colin Morice
IPCC,2013,Colin Morice
IPCC,2013,Colin Morice
IPCC,2013,Ruth Mottram
IPCC,2013,Rym Msadek
IPCC,2013,Manfred Mudelsee
IPCC,2013,Stefan Mulitza
IPCC,2013,Stefanie Muller
IPCC,2013,Guy Munhoven
IPCC,2013,Hiroyuki Murakami
IPCC,2013,Daniel Murphy
IPCC,2013,Tavi Murray
IPCC,2013,Catherine Lund Myhre
IPCC,2013,Gunnar Myhre
IPCC,2013,Gunnar Myhre
IPCC,2013,Gunnar Myhre
IPCC,2013,Vaishali Naik
IPCC,2013,Mary Jo Nath
IPCC,2013,J.  David Neelin
IPCC,2013,J. David Neelin
IPCC,2013,J. P. Nicholas
IPCC,2013,Faezeh Nick
IPCC,2013,Claus J. Nielsen
IPCC,2013,Yosuke Niwa
IPCC,2013,Richard J. Norby
IPCC,2013,Fiona O'Connor
IPCC,2013,Colin O'Dowd
IPCC,2013,Jon Olafsson
IPCC,2013,Martin Olesen
IPCC,2013,James Orr
IPCC,2013,James Orr
IPCC,2013,Alejandro Orsi
IPCC,2013,Timothy Osborn
IPCC,2013,Alexander Otto
IPCC,2013,Alexander Otto
IPCC,2013,Don Chambers
IPCC,2013,Friederike Otto
IPCC,2013,Pier Paul Overduin
IPCC,2013,Jeff Painter
IPCC,2013,Geun-Ha Park
IPCC,2013,Geun-Ha Park
IPCC,2013,Prabir Patra
IPCC,2013,Christina M. Patricola
IPCC,2013,Antony Payne
IPCC,2013,Paul N. Pearson
IPCC,2013,Anna Peregon
IPCC,2013,Judith Perlwitz
IPCC,2013,Glen Peters
IPCC,2013,Wouter Peters
IPCC,2013,Jean-Yves Peterschmitt
IPCC,2013,Philippe Peylin
IPCC,2013,W. Tad Pfeffer
IPCC,2013,Gwenaelle Philippon-Berthier
IPCC,2013,David Pierce
IPCC,2013,Stephen Piper
IPCC,2013,Jan Polcher
IPCC,2013,David Pollard
IPCC,2013,Debbie Polson
IPCC,2013,Igor Polyakov
IPCC,2013,Julia Pongratz
IPCC,2013,Julia Pongratz
IPCC,2013,Benjamin Poulter
IPCC,2013,Michael Prather
IPCC,2013,Sarah G. Purkey
IPCC,2013,Yun Qian
IPCC,2013,Bo Qiu
IPCC,2013,Jara  Imbers Quintana
IPCC,2013,Valentina Radic
IPCC,2013,Valentina Radic
IPCC,2013,Jamie Rae
IPCC,2013,Stefan Rahmstorf
IPCC,2013,Venkatachalam Ramaswamy
IPCC,2013,William J. Randel
IPCC,2013,Florian Rauser
IPCC,2013,Suchanda Ray
IPCC,2013,Peter A. Raymond
IPCC,2013,Jeffrey Reid
IPCC,2013,Gilles Reverdin
IPCC,2013,Aur̩lien Ribes
IPCC,2013,Andreas Richter
IPCC,2013,Carolin Richter
IPCC,2013,Andy Ridgwell
IPCC,2013,Matthew Rigby
IPCC,2013,William Riley
IPCC,2013,Bruno Ringeval
IPCC,2013,David Robinson
IPCC,2013,Alan Robock
IPCC,2013,Alan Robock
IPCC,2013,Alan Robock
IPCC,2013,Luis Ricardo Lage Rodrigues
IPCC,2013,Mark Rodwell
IPCC,2013,Joeri Rogelj
IPCC,2013,Joeri Rogelj
IPCC,2013,Eelco Rohling
IPCC,2013,Anastasia Romanou
IPCC,2013,Raphael Roth
IPCC,2013,Lai-Leung Ruby Leung
IPCC,2013,Markku Rummukainen
IPCC,2013,Paolo Michele Ruti
IPCC,2013,Oleg Saenko
IPCC,2013,Ulrich Salzmann
IPCC,2013,Bjorn Samset
IPCC,2013,Benjamin D. Santer
IPCC,2013,Benjamin D. Santer
IPCC,2013,Yassine Abdul-Rahman Charabi
IPCC,2013,Beena Balan Sarojini
IPCC,2013,Marielle Saunois
IPCC,2013,Joel Savarino
IPCC,2013,Adam Scaife
IPCC,2013,Sunke Schmidtko
IPCC,2013,Raymond Schmitt
IPCC,2013,Andreas Schmittner
IPCC,2013,Christian Schoof
IPCC,2013,Michael Schulz
IPCC,2013,Michael Schulz
IPCC,2013,Uwe Schulzweida
IPCC,2013,Andrew Schurer
IPCC,2013,Edward Schuur
IPCC,2013,John Scinocca
IPCC,2013,James Screen
IPCC,2013,Richard Seager
IPCC,2013,Jan Sedlacek
IPCC,2013,Jan Sedlacek
IPCC,2013,Jan Sedlacek
IPCC,2013,Dian Seidel
IPCC,2013,Vladimir Semenov
IPCC,2013,David Sexton
IPCC,2013,Len C. Shaffrey
IPCC,2013,Jeremy Shakun
IPCC,2013,Martin Sharp
IPCC,2013,Nicolay Shiklomanov
IPCC,2013,Koji Shimada
IPCC,2013,Drew Shindell
IPCC,2013,Drew Shindell
IPCC,2013,Drew Shindell
IPCC,2013,Hideo Shiogama
IPCC,2013,Jana Sillmann
IPCC,2013,Jana Sillmann
IPCC,2013,Adrian Simmons
IPCC,2013,Stephen Sitch
IPCC,2013,Aime Slangen
IPCC,2013,Jason Smerdon
IPCC,2013,Dmitry Smirnov
IPCC,2013,Steven Smith
IPCC,2013,Thomas M. Smith
IPCC,2013,Thomas M. Smith
IPCC,2013,Silvina Solman
IPCC,2013,Deliang Chen
IPCC,2013,Olga Solomina
IPCC,2013,Renato Spahni
IPCC,2013,Kenneth Sperber
IPCC,2013,Sharon Stammerjohn
IPCC,2013,Martin Stendel
IPCC,2013,Graeme Stephens
IPCC,2013,Bjorn Stevens
IPCC,2013,Bjorn Stevens
IPCC,2013,Bjorn Stevens
IPCC,2013,Philip Stier
IPCC,2013,Uwe Stober
IPCC,2013,Benjamin Stocker
IPCC,2013,Trude Storelvmo
IPCC,2013,Lothar Stramma
IPCC,2013,Toshio Suga
IPCC,2013,Rowan Sutton
IPCC,2013,Rowan Sutton
IPCC,2013,Neil Swart
IPCC,2013,Taro Takahashi
IPCC,2013,Taro Takahashi
IPCC,2013,Izuru Takayabu
IPCC,2013,Toste Tanhua
IPCC,2013,Pavel Tarasov
IPCC,2013,Adriaan J. Teuling
IPCC,2013,Rona Thompson
IPCC,2013,Peter Thorne
IPCC,2013,Peter Thorne
IPCC,2013,Jerry Tjiputra
IPCC,2013,Murat Turkes
IPCC,2013,John Turner
IPCC,2013,Caroline Ummenhofer
IPCC,2013,Jan H. van Angelen
IPCC,2013,Willem Jan van de Berg
IPCC,2013,Michiel van den Broeke
IPCC,2013,Michiel van den Broeke
IPCC,2013,Bart van den Hurk
IPCC,2013,Guido van der Werf
IPCC,2013,Detlef van Vuuren
IPCC,2013,Steve Vavrus
IPCC,2013,Gabriel Vecchi
IPCC,2013,Isabella Velicogna
IPCC,2013,Jean-Paul Vernier
IPCC,2013,Bo M. Vinther
IPCC,2013,Miren Vizcaino
IPCC,2013,Karina von Schuckmann
IPCC,2013,Hans von Storch
IPCC,2013,Apostolos Voulgarakis
IPCC,2013,Apostolos Voulgarakis
IPCC,2013,Yoshihide Wada
IPCC,2013,Peter Wadhams
IPCC,2013,Claire Waelbroeck
IPCC,2013,Kevin Walsh
IPCC,2013,Bin Wang
IPCC,2013,Chunzai Wang
IPCC,2013,Abha Chhabra
IPCC,2013,Junhong Wang
IPCC,2013,Muyin Wang
IPCC,2013,Xiaolan Wang
IPCC,2013,Xiaolan Wang
IPCC,2013,Rita Wania
IPCC,2013,Rik Wanninkhof
IPCC,2013,Daniel S. Ward
IPCC,2013,Mark Webb
IPCC,2013,Robert Webb
IPCC,2013,Antje Weisheimer
IPCC,2013,Ray F. Weiss
IPCC,2013,Neil White
IPCC,2013,Matthew Widlansky
IPCC,2013,Susan Wijffels
IPCC,2013,Martin Wild
IPCC,2013,Oliver Wild
IPCC,2013,Oliver Wild
IPCC,2013,Kate Willett
IPCC,2013,Keith Williams
IPCC,2013,Ricarda Winkelmann
IPCC,2013,David Winker
IPCC,2013,Andrew Wittenberg
IPCC,2013,Dieter Wolf-Gladrow
IPCC,2013,Simon N. Wood
IPCC,2013,Philip Woodworth
IPCC,2013,Tim Woollings
IPCC,2013,Tim Woollings
IPCC,2013,Tim Woollings
IPCC,2013,Anthony Worby
IPCC,2013,Matthew Wyant
IPCC,2013,Shang-Ping Xie
IPCC,2013,Sang-Wook Yeh
IPCC,2013,Jianjun Yin
IPCC,2013,Yusuke Yokoyama
IPCC,2013,Masakazu Yoshimori
IPCC,2013,Masakazu Yoshimori
IPCC,2013,Paul Young
IPCC,2013,Paul Young
IPCC,2013,James Zachos
IPCC,2013,Sonke Zaehle
IPCC,2013,Giuseppe Zappa
IPCC,2013,Ning Zeng
IPCC,2013,Chidong Zhang
IPCC,2013,Jianglong Zhang
IPCC,2013,Lixia Zhang
IPCC,2013,Rong Zhang
IPCC,2013,Xiangdong Zhang
IPCC,2013,Lin Zhao
IPCC,2013,Xiaotong Zheng
IPCC,2013,Kirsten Zickfeld
IPCC,2013,Kirsten Zickfeld
IPCC,2013,Sin Chan Chou
IPCC,2013,Dan Zwartz
IPCC,2013,Ole Bossing Christensen
IPCC,2013, Prabhat
IPCC,2013,Samantha Stevenson
IPCC,2013,Jens Hesselbjerg Krishna Christensen
IPCC,2013,John A. Church
IPCC,2013,Philippe Ciais
IPCC,2013,Peter Clark
IPCC,2013,Matthew Collins
IPCC,2013,William D. Collins
IPCC,2013,Williams J. Collins
IPCC,2013,Williams J. Collins
IPCC,2013,Joey Comiso
IPCC,2013,Edvin Aldrian
IPCC,2013,Peter M. Cox
IPCC,2013,Peter M. Cox
IPCC,2013,Lisa Alexander
IPCC,2013,Ulrich Cubasch
IPCC,2013,Ayako Abe-Ouchi
IPCC,2013,Ramon de Elia
IPCC,2013,Manuel De Castro
IPCC,2013,Ruth Defries
IPCC,2013,Pascale Delecluse
IPCC,2013,Frank Dentener
IPCC,2013,Myles R. Allen
IPCC,2013,Myles R. Allen
IPCC,2013,Yihui Ding
IPCC,2013,E. Dlugokencky
IPCC,2013,Francisco Doblas-Reyes
IPCC,2013,Wenjie Dong
IPCC,2013,Ian Allison
IPCC,2013,Fatima Driouech
IPCC,2013,Jean-Louis Dufresne
IPCC,2013,David Easterling
IPCC,2013,Seita Emori
IPCC,2013,Veronika Eyring
IPCC,2013,Maria Cristina Facchini
IPCC,2013,Richard Feely
IPCC,2013,Graham Feingold
IPCC,2013,Thierry Fichefet
IPCC,2013,Arlene Fiore
IPCC,2013,Gregory Flato
IPCC,2013,Soon-Il An
IPCC,2013,Chris Forest
IPCC,2013,Piers M. D. Forster
IPCC,2013,David Frame
IPCC,2013,Howard Freeland
IPCC,2013,Pierre Friedlingstein
IPCC,2013,Jan Fuglestvedt
IPCC,2013,Sandro Fuzzi
IPCC,2013,John Fyfe
IPCC,2013,Jim Galloway
IPCC,2013,Andrey Ganopolski
IPCC,2013,Xuejie Gao
IPCC,2013,Silvia Garzoli
IPCC,2013,Nathan P. Gillett
IPCC,2013,Nathan P. Gillett
IPCC,2013,Nathan P. Gillett
IPCC,2013,Peter Gleckler
IPCC,2013,Melchor Gonzalez-Davila
IPCC,2013,Jesus Fidel Gonzalez-Rouco
IPCC,2013,Jesus Fidel Gonzalez-Rouco
